Id,SalePrice
674,210592.83296941154
675,104273.18531025606
677,220875.00030404274
678,209367.49025440382
680,169891.02536388912
681,185253.66288340063
682,132762.24729299181
683,99589.30351073525
685,186581.49302909838
688,207850.93729790844
689,106520.3969400156
690,196893.49822932496
692,166080.26566460374
693,149601.3730624127
694,206485.13506056005
695,155955.7890769394
696,233724.29391956597
697,139025.4091342601
698,158629.73281561688
699,152813.21910329827
700,117048.24646135306
701,214640.14049242868
703,281467.27113646804
704,234640.85510247838
706,189737.64101002418
707,175553.78810987592
709,177028.3976374797
711,179616.86150236742
712,143578.6944765874
713,225754.57810542057
714,216046.69741611404
715,121857.72272995189
716,223495.44248671576
717,203953.2375761759
719,134878.28619605838
720,134973.89212262057
721,148111.08562220106
722,176232.1464530271
723,117587.52182707471
724,130195.38629035479
726,124963.49095276538
727,168982.42130259174
728,142891.8719438749
729,185091.90230708505
731,176848.01307294413
732,200319.3865308529
733,159128.8362978112
734,227183.48181059782
736,187900.20330668165
737,141302.57478015556
738,137245.80696976627
739,130787.50095199684
740,183425.88414051486
741,168103.84437732273
742,172866.5308628798
744,219925.57312319713
746,170958.02800649518
747,144954.1029004873
748,146994.35892378906
749,190885.77735952134
750,172996.65306634665
751,193365.69846898894
752,239824.09119410836
753,185169.9394410789
754,168580.98033560326
755,179073.64852166167
756,134952.14000387542
757,170013.88146022972
758,179024.81269132035
759,194160.28053768357
760,163358.4530367727
761,189736.3743788464
762,105497.89766157708
763,135820.30199745743
764,170370.30932514457
765,127483.35925106265
766,168202.78865346152
767,178420.76209739287
768,166900.6682889
769,254522.98257540964
770,132042.3912569826
772,206146.71103781217
773,116537.67014812134
774,146717.33486542734
775,171379.51156159322
776,178907.04680017973
777,143490.4035170539
778,149329.1195095247
779,241288.42554445608
781,167149.95357015962
782,121345.37565203979
783,144347.5386391073
784,205351.4420548958
785,156325.9730679208
786,207085.4291323783
787,255783.20136451078
788,179121.9852009907
789,160860.02133177273
790,192603.2038657729
791,252357.36924921587
793,141010.58972829414
794,164990.35738699167
795,224934.28587376035
796,200126.9112896122
797,154908.24088579082
798,149760.10735302386
799,97970.26006368904
800,178469.26294831443
801,146859.282929872
802,215399.4726880184
803,107557.31960385176
804,172832.07889697526
805,196490.01405736114
806,144390.08201418753
807,180913.77818461982
808,225375.54449746816
810,108438.02158777117
811,189914.871741504
812,129720.21077187936
813,176971.17438715207
814,151869.45711811853
815,176408.70631347827
816,143584.17167358822
817,158762.15902470663
819,124030.75472559719
820,162763.17324830772
821,281748.45572252973
822,132960.16252631095
823,158217.72523052193
824,190080.48478904582
825,176118.9049710157
827,163730.12459182309
828,180700.65324875418
829,138699.89696832895
830,175356.84398250355
832,217603.54147008114
833,269369.28911749966
835,219432.61439563794
836,152120.80704312766
837,189889.15487801604
839,195216.36465893328
840,189449.42915249395
841,280967.6335556873
842,177217.07836223094
843,133728.88641277142
844,168550.115062063
846,232932.7930333322
847,120398.76200084019
848,188757.63348186738
849,202480.73020633237
852,250237.62477517105
853,183359.94792930994
854,164838.27291104806
855,253455.50729960852
856,266063.5220821741
857,204861.6477582654
859,207264.43425593412
860,234218.3089159903
862,226783.8810494707
863,149736.11511723584
864,201967.5407610948
865,175748.4393065859
866,187335.8695428567
867,202860.33531838644
868,124237.45227984051
869,143164.5401121887
870,161277.525337972
871,178869.34396220432
872,150589.62339064496
873,261494.56477341737
874,200293.59786469105
876,169392.4106726005
877,129267.725290519
878,165678.45085674926
879,139951.40327266796
880,147322.4765214599
881,148354.94194841123
882,190355.67779268904
883,222649.38276236213
884,128355.11995159513
885,124824.13458205192
886,164118.60559520804
887,111072.88166224209
888,177420.68011083556
889,169787.3637493358
890,158511.1727596991
891,177677.37517062927
892,247986.17385547954
893,172775.55299104162
895,229579.05690436863
896,174660.69928342046
897,219146.10547270495
898,166802.64905254016
899,125043.00561244968
901,138415.1380713504
902,111643.38354281067
903,227664.54018721223
904,228347.9652472506
905,203279.8086035525
907,130218.48284202658
908,228134.21561496635
909,143442.37962277172
912,133577.97160723087
913,260276.9395813093
914,133284.02488206298
915,148525.52611429233
916,245583.9490927766
918,139419.74466831668
919,205124.00388190369
920,136758.20193123101
921,216571.28838456827
922,169179.78920852637
923,196166.2880744259
924,171637.28704607868
927,174616.73049099464
928,141853.72345688666
929,166055.400848155
930,172420.67037148395
931,161898.0939086534
932,224015.2596387804
933,176292.49322064655
934,211348.7308534972
935,230968.5010450283
936,166483.21375213756
937,153015.34003742924
938,140092.68374204988
939,234831.58543453403
940,186706.44731201726
941,164813.90839764616
942,183824.1033178448
943,145225.7202302977
944,178231.13977477766
946,227782.03123682365
947,155753.4974550581
948,233772.2216570389
949,204755.58861025056
951,104086.59913500927
952,128928.2906639887
953,235148.01986675846
954,197365.74761893466
955,123384.59707895595
956,180817.18559862513
959,258078.85833570454
961,140429.0980520246
963,208385.23675026128
966,132493.09028166003
967,159141.58440349196
968,160595.7631151308
969,177779.75024778934
970,147624.2932457565
971,185261.08324174146
973,174702.6798223184
974,204119.8018034279
975,167525.778029532
976,143538.3066006685
978,112894.99835098481
979,246540.90530134708
980,162028.14927999
981,163873.99750950275
982,158509.35875366707
984,144875.32808035458
985,145621.53204821073
986,188056.7062034884
987,98854.82347300816
988,108510.43594525849
989,166680.20595503604
990,125474.71974820121
991,217478.44113005916
992,207550.45178358947
994,106849.02485417883
995,218504.80703960307
996,169107.84579053143
997,167768.9569705508
998,148397.67575594032
999,185618.84933159695
1000,131439.20515767575
1002,143925.53884333884
1003,116856.63017023077
1004,114073.14519933792
1005,215884.194432263
1006,157339.58777320778
1007,141735.80636944753
1008,106966.0691616073
1010,158853.18095068028
1011,175418.8985208065
1012,175252.5214357523
1013,141234.40437158404
1014,150416.23822799593
1015,129715.63355180233
1016,196552.79889185002
1017,188236.8546649488
1018,195139.86261837688
1019,201130.07462448793
1020,176392.05169091563
1022,204552.99848864085
1023,157871.81553657752
1028,151653.66308126922
1029,137317.945099911
1031,126972.42258208466
1032,147726.39802530565
1033,173210.27215756476
1034,135720.86065815686
1035,164853.8366464482
1036,147521.13353724603
1037,110176.87417034742
1038,161946.11882502658
1039,180011.61802329213
1040,192766.3814376883
1041,251226.8500871644
1042,149581.25780567937
1043,124696.23046783655
1044,187733.0881725245
1046,158710.68885595695
1047,143444.84199554633
1048,171285.88588836935
1049,138832.10219054855
1050,156944.2514644312
1051,238034.25442893704
1052,189839.90413058753
1053,186701.28372625934
1054,194053.65439856707
1056,179668.25765057732
1057,177026.70937116898
1058,108439.4694012219
1059,153321.947165156
1060,134443.44761579548
1061,182661.9918616916
1062,164334.42600899388
1064,159163.28888500293
1065,258210.0753365334
1066,192684.59161967025
1067,113182.29066499564
1069,244931.1462330909
1070,160235.1797078083
1071,209520.49212562433
1074,280587.1321900243
1075,141676.3441347635
1076,213159.78443642278
1077,141080.26663326987
1078,199458.50750117766
1079,227654.1187701542
1081,165184.63796238074
1082,128344.83800900959
1084,255598.85382223703
1085,141814.63227308737
1086,140592.57995915294
1087,195036.2325143698
1089,247241.37971260148
1090,232755.36916344013
1091,178299.48260755386
1092,179324.5261091825
1094,181317.95580539864
1095,151141.53351783426
1097,112386.35358474449
1098,218878.3388693793
1099,227521.50449234105
1100,165368.58055032237
1102,178911.6535739899
1103,172318.09460063177
1104,204411.2267049047
1105,159244.213488995
1106,152458.3322344006
1108,121475.98252536618
1109,162017.64211894138
1110,155848.14497709033
1111,172344.88334331312
1112,132236.58501553632
1113,126876.79724153956
1114,127044.85525650713
1115,160579.37625338565
1116,183045.98342054404
1119,155508.89891207006
1120,176263.40988710691
1121,170411.25864818646
1122,168775.14308394343
1123,132280.10034281132
1124,118871.98773010573
1125,172441.71910128405
1126,195383.61947132225
1127,157791.43787502567
1128,163044.83608140715
1129,156838.0191056928
1130,159707.01633361043
1131,210763.41260930093
1132,169173.49697116853
1133,225416.81577057074
1134,222696.95088253517
1136,126269.50858461428
1138,178941.6858213357
1140,121934.67974836545
1141,148307.9772608947
1142,250327.37145856224
1143,160527.62313064965
1144,115442.02149689637
1145,116084.66130531907
1146,159205.64391302504
1147,290684.07233351667
1148,167879.87150114484
1149,139551.30515979585
1150,159882.26716864234
1151,117371.96190587169
1152,139574.19791455142
1153,158313.11530485243
1154,158635.93546206204
1155,193871.82174403325
1157,172461.12567536198
1158,149964.1966321708
1159,153175.9437424873
1160,127233.5192532674
1161,111317.10045178517
1162,140525.42215829654
1163,131763.00684891836
1164,148320.28283465066
1165,105130.10412130112
1166,153297.23811106762
1167,150135.1993727504
1168,161967.12455138186
1169,170346.42676435589
1170,150394.57912396264
1171,173315.03186790485
1172,153420.09164920906
1173,144669.05822487382
1174,197423.54043059802
1175,122596.62548666555
1176,151272.03634439924
1177,171504.2618455813
1178,181883.41387133003
1180,180028.09933358443
1181,127463.30052438182
1182,174270.6966267586
1183,222672.74083728995
1184,154072.86100917062
1185,191411.51163458853
1186,132206.06976334075
1187,250653.69021536436
1189,236890.17256745888
1190,129744.70782966555
1191,179664.31675873397
1192,233521.99117739123
1193,150716.48748069533
1194,159821.28855539026
1196,214415.9100176957
1197,177513.93466188366
1200,127518.01357788724
1203,246588.8743921618
1204,178969.33359556962
1205,132665.55099776713
1206,129841.75171337111
1207,148120.54965702398
1208,139882.95090448982
1210,145307.17991505534
1213,178903.63445161137
1214,153643.96710632773
1215,206176.79254641835
1216,146102.55630552524
1217,216862.91033763305
1219,147163.0979478569
1220,136683.62044237414
1221,142119.39571013936
1223,140074.91569725604
1224,110715.42363211291
1225,182426.45118800103
1226,180865.64793021264
1228,209910.8929297573
1231,192967.05126854355
1232,185542.92331467292
1233,167520.02658711627
1234,217179.15644696928
1236,143744.1979859693
1238,145482.44524713283
1240,214263.6243275537
1241,246251.87758497367
1243,183662.54008190168
1244,165384.50980204076
1245,167838.24995386018
1247,136296.7638106759
1248,211869.39039651744
1249,241551.35497200678
1250,109559.93893817799
1251,181062.38995107927
1253,143356.22319999305
1254,99300.99532660458
1255,147649.77762013377
1256,191354.01883426175
1257,186738.32226127764
1259,139144.25602986978
1261,215004.19507768832
1262,262762.98863369564
1263,203385.10332813338
1264,116351.88288064407
1265,132643.41189273418
1266,255425.60058491208
1267,178931.78827385596
1268,180329.14844744702
1269,257025.6371107248
1270,191640.92457287482
1271,147550.68079028334
1272,193152.08778713894
1273,189798.26824568436
1274,222772.99603302815
1275,292942.70273291174
1276,223922.56010579766
1277,232310.29579507318
1278,171204.22988315797
1280,195969.57992044924
1282,186754.3508279039
1283,167724.6436700189
1284,159153.72640600413
1285,154666.88726336704
1286,179116.51891522272
1287,173515.8053880869
1288,176124.61570619463
1289,223116.15902463553
1291,164870.502477021
1292,180099.70754008886
1293,167377.422043644
1294,175496.70678353254
1295,150346.96874900666
1297,183230.76772317616
1298,183195.82256048193
1299,182934.6440264001
1300,130288.66685158612
1301,164771.16131090277
1302,145455.39290267913
1303,252469.78564890486
1304,144896.33051223788
1305,175932.9034949732
1306,200527.15408925316
1307,216986.2080612145
1308,213630.0941756471
1309,174601.74365997128
1310,181902.66867743144
1311,157357.89502650095
1312,153503.80540231802
1313,174870.0358268894
1315,143596.0852985149
1316,221921.62868491272
1317,190484.24961693556
1318,115572.44652144038
1319,175780.11984166355
1320,119289.4493858187
1321,138789.74045951592
1322,169418.90615592577
1323,195862.14696503474
1324,176682.9764834961
1325,158043.39460617874
1327,99445.13977511672
1329,152425.33100640884
1330,100000.63587804572
1331,168780.45473265892
1333,188344.7750986093
1334,171635.97756249484
1335,151541.76215635837
1336,150873.38336588177
1338,215307.4637613435
1340,149989.9419023294
1341,241294.40849356246
1342,154958.03457453218
1343,159026.58488899734
1344,249246.82744817133
1345,139674.7308907684
1346,145006.36666406214
1347,124651.2869632321
1348,133439.31604000842
1349,168591.7523602743
1351,179393.972533967
1352,163016.07265941362
1353,192742.85182142974
1354,134700.89361104893
1355,144543.28687301092
1356,197208.83234415183
1357,193505.16111031047
1358,152783.0551339905
1359,133817.67940582728
1361,202420.10567290988
1362,143972.07685816693
1363,129151.15565474963
1364,139041.45284032507
1366,180534.77605245818
1367,193336.74859598224
1368,147338.91566504608
1369,178814.9362299554
1370,214955.81014383328
1371,173713.00113933152
1372,207082.07179465765
1374,168004.63786083582
1375,167270.66794827546
1377,154909.1272803912
1378,180055.0563950391
1379,184354.47341545907
1380,144353.45816371057
1381,139130.05803583827
1382,131134.58167937698
1383,207440.23096752222
1385,149335.81299279403
1386,151149.74970966953
1389,192382.72959612482
1390,165456.60490388714
1391,152916.87114465618
1393,135675.5664932031
1394,140848.50227469765
1397,170504.56885178565
1398,162809.9020953372
1401,137900.75665935615
1402,201270.338510982
1403,166877.43125007115
1404,278324.47615363996
1405,218234.49399583886
1407,153777.21726611315
1408,176116.0496728643
1409,214020.3962669794
1410,130064.45915022503
1411,125100.61677629357
1412,119463.86211706462
1413,213697.33682237248
1414,178495.1354594452
1415,197376.6648342421
1416,189289.05939497036
1417,136505.67600812446
1418,126567.77936336996
1419,167990.37873395375
1420,146739.44397862925
1421,155525.9549042695
1422,180437.35334762814
1423,168303.23571929213
1425,251107.56329576232
1426,136883.33459459373
1430,165592.99312778155
1431,133472.9162888042
1433,141081.34299439058
1434,177653.48484165635
1435,163637.08848679013
1438,208649.71753889433
1439,211304.3927764968
1440,185699.05668366718
1441,106105.61921826315
1444,225355.77135702243
1446,192099.8428515135
1448,175034.04667966207
1449,200758.87660109406
1450,192945.88924113012
1451,172523.30720260256
1452,162503.53715251375
1453,158299.07486635935
1455,168490.6510450696
1456,149303.91482862775
1457,115795.74415200151
1458,129535.1477884401
1459,161462.1984691042
1461,163719.81933197932
1465,150222.9944241123
1466,163703.26981748524
1468,154054.64210546613
1469,105373.21421075916
1471,134455.372164051
1472,146210.9985811776
1474,134289.9334425318
1475,164063.5213153906
1476,232742.4950960763
1478,135974.78756257932
1479,137276.30721597737
1480,156107.41966198015
1481,200357.4069898713
1483,168135.91069908263
1486,146718.87399959477
1487,144643.81243668267
1489,146154.67661151747
1490,163879.311198017
1491,129018.57166852296
1492,169314.5637836705
1493,184859.92742289163
1494,199808.43561967343
1495,201173.62079496274
1496,155114.0204021712
1497,112874.43619722607
1498,118773.62748619934
1499,168983.22707548845
1500,145840.98167427606
1502,134602.1434840938
1503,207912.39523331128
1504,164727.32563408237
1506,255731.73649619202
1508,191915.26529147063
1509,148362.7236788751
1510,184750.6561086935
1511,196232.15084889522
1513,165043.39187020622
1514,270503.27231743274
1515,131831.13162951337
1516,151087.9230229088
1517,175301.83285134478
1518,135239.96317080557
1519,159398.43324091448
1521,106525.27316842605
1522,273318.6245604144
1523,168060.08371912918
1524,201903.79649671994
1525,144127.44973194215
1526,215677.99798875267
1527,159321.5326158792
1528,176791.6911371915
1529,151657.42346117954
1531,158033.4472721004
1532,201846.23211524592
1533,110186.43621507881
1534,153121.02752279423
1535,158115.00373925353
1536,286319.6601928952
1537,165530.3100462549
1538,172042.72449368262
1539,118231.05475344342
1541,128820.25797919043
1542,185311.26679866444
1543,175489.34280315365
1544,266168.8441709459
1545,200081.3019286574
1548,208429.55862059654
1549,163992.81520452644
1550,233329.43171679755
1551,185876.41484309078
1553,142518.1577383244
1554,145806.63177489402
1555,152717.35618447204
1556,149776.53282603968
1558,168699.83224055675
1559,367243.993398144
1560,186973.01090620196
1562,165742.296481801
1563,115401.73409107771
1564,172482.343835758
1565,170842.96172153731
1566,195402.81264495754
1567,172299.69002535948
1568,109627.97946661762
1570,172021.23230890892
1571,215622.88103254326
1572,191282.678775443
1573,193819.5047709489
1574,203519.75830958833
1575,148990.13860298245
1577,159820.83130367
1579,132928.21259125278
1580,159111.84041207779
1581,230793.2336713792
1582,225877.33038160202
1583,177427.27909384077
1584,173355.0357188339
1585,164341.94881420242
1587,96529.03703496722
1588,227449.26115295195
1589,208752.02032332064
1590,194433.77751595786
1593,152331.5999777153
1594,181727.1957530847
1595,141544.40012349392
1596,102875.32704899815
1598,159874.03369760973
1599,209221.98257856336
1600,154233.3979680441
1601,282239.79171887017
1602,158898.48417487615
1603,180171.8597046529
1604,128444.87710328275
1605,232881.7059712873
1606,142012.09202991406
1607,138788.15214607405
1608,161187.72750605852
1609,193774.03929615108
1610,199223.53600234762
1611,144979.12632003851
1612,243361.83539394825
1613,130909.66735155127
1614,102357.14637464698
1615,200263.22880449973
1616,196454.7883690666
1617,174235.9648133279
1618,187111.25328994644
1619,162542.90568473123
1620,191593.4120763947
1621,175997.51169138652
1622,167870.42570630973
1626,254809.32458918943
1627,157011.0201340469
1628,158588.2872089121
1629,147304.35343786044
1630,196195.4745305595
1631,172420.01264007867
1632,184140.80735253333
1633,152840.4737993915
1634,143893.9729447078
1635,206029.76910937438
1636,181056.5191115278
1637,252867.61655418752
1638,175540.8971554991
1640,149043.43115758462
1641,160085.18839650208
1642,174987.98131140656
1643,192967.97140934088
1644,155368.6657976996
1645,138278.58241041226
1646,133992.37542358966
1649,141274.5481796121
1650,169734.26168890545
1651,143907.55915670242
1653,200184.36716023387
